Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RGroundReactionForce,,,salto:RGroundReactionMoment,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RNormalisedGRF,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
837,0,28.0185,0,0,28.1757,-0.0559104,-5.66167,3.88962,0.19388,-0.0666545,228.055,-5.93232,5.94983,0,0,0.311146,33.5126,-30.2291,116.502,407.793,526.545,486.237,401.682,401.682,401.682,97.5109,-52.5825,85.1235,367.882,490.307,90.7432,209.819,209.819,209.819,-77.9132,-7.66715,121.18,0.49735,-0.0925727,4.00514,-269.172,-76.359,36.7794,54.3006,-8.56637,-30.293,-1.26048,0.687417,-2.1038,128.692,232.723,-110.613,0,0,0.362331,59.1155,-11.6586,-0.688777,1.56986,0.197912,-3.05428,512.213,56.4037,-8.83148,0,0,2.1667,5.06983,0.943657,40.8271,3.62538,-18.8055,-89.6497,-20.2517,17.5083,114.207,456.318,368.908,87.5098,411.526,411.526,411.526,97.5109,-52.5825,85.1235,332.476,550.143,98.3252,69.9396,69.9396,69.9396,-11.994,17.5461,89.3335,633.933,294.706,796.375,296.532,296.532,296.532,21.2793,0,0,21.5345,1.31254,-8.44197,4.78879,-0.497468,0.705657,431.569,-9.60668,59.2638,0,0,0.382557,15.7933,-32.1572,87.6021,847.358,488.845,462.108,384.686,384.686,384.686,46.3074,-77.5037,49.114,866.008,464.866,74.3079,219.1,219.1,219.1,-83.0546,-6.14951,61.5733,-0.634881,-0.123932,4.96272,-323.103,-27.9917,-27.0062,50.1897,-12.6268,5.0984,-1.70826,0.0300636,-3.13062,355.453,255.905,-125.722,0,0,0.137521,54.99,17.8986,-10.9349,2.11733,-0.692564,-3.81585,478.14,185.086,37.2107,0,0,2.27159,-6.47177,-1.26332,50.5883,3.62538,18.8055,89.6497,-13.5563,22.5035,69.3478,780.34,335.531,97.5115,381.173,381.173,381.173,46.3074,-77.5037,49.114,900.507,529.092,70.0931,73.0334,73.0335,73.0334
838,0,27.7017,0,0,27.8386,-0.171211,-5.23047,3.80226,0.195816,-0.081214,215.811,-5.76793,5.47836,0,0,0.301456,33.0117,-29.8759,116.914,408.823,524.423,487.673,401.874,401.874,401.874,97.5748,-52.5657,84.9872,367.768,490.551,90.8333,209.819,209.819,209.819,-77.7502,-7.72458,121.155,0.490817,-0.0756462,3.91963,-269.959,-77.4964,37.7048,53.7881,-8.45941,-30.582,-1.21195,0.679643,-2.05807,124.57,234.07,-110.992,0,0,0.355711,58.1269,-11.8156,-0.778569,1.5023,0.19271,-2.99612,494.18,57.284,-8.101,0,0,2.1042,5.00323,0.771113,39.9554,3.55623,-18.8173,-89.6826,-19.8077,17.3545,114.692,456.133,369.107,87.3744,412.012,412.012,412.012,97.5748,-52.5657,84.9872,332.409,550.404,98.5102,69.9396,69.9396,69.9396,-12.0528,17.5059,89.3553,634.217,295.503,800.41,296.532,296.532,296.532,21.0542,0,0,21.2946,1.25472,-8.1957,4.72218,-0.495566,0.673728,420.606,-9.07535,57.1962,0,0,0.370574,15.7589,-31.4664,87.1964,846.069,487.202,464.117,384.997,384.997,384.997,46.3746,-77.6707,49.2143,865.962,464.795,74.4851,219.1,219.1,219.1,-83.356,-5.99996,61.6646,-0.634175,-0.109818,4.89353,-324.863,-25.6099,-29.2606,49.6788,-12.3641,4.38965,-1.70496,-0.0112354,-3.09482,364.173,265.274,-126.84,0,0,0.161382,54.1864,17.12,-11.1669,2.04425,-0.685307,-3.78243,463.223,185.155,36.4115,0,0,2.21977,-6.46458,-1.11945,49.8831,3.55623,18.8173,89.6826,-13.4739,22.0784,69.1803,780.412,335.304,97.2511,382.481,382.481,382.481,46.3746,-77.6707,49.2143,900.38,529.076,70.4638,73.0334,73.0334,73.0334
839,0,27.3771,0,0,27.4949,-0.292656,-4.7759,3.71511,0.197502,-0.0955825,203.736,-5.60876,5.00473,0,0,0.291201,32.5074,-29.5195,117.322,409.879,522.277,489.102,402.072,402.072,402.072,97.6345,-52.5488,84.8498,367.648,490.819,90.9211,209.819,209.819,209.819,-77.5905,-7.77844,121.127,0.483972,-0.0590449,3.83442,-270.547,-78.5643,38.5963,53.2715,-8.34686,-30.869,-1.16462,0.671394,-2.01173,120.978,235.385,-111.151,0,0,0.351146,57.1294,-11.9665,-0.886604,1.43512,0.187454,-2.93769,476.076,58.0421,-7.42666,0,0,2.03892,4.93345,0.601885,39.0868,3.48925,-18.8266,-89.7165,-19.3555,17.2,115.197,455.935,369.325,87.2427,412.491,412.491,412.491,97.6345,-52.5488,84.8498,332.339,550.689,98.69,69.9396,69.9396,69.9396,-12.1078,17.4656,89.3784,634.495,296.307,804.419,296.532,296.532,296.532,20.8261,0,0,21.0508,1.19184,-7.92771,4.65535,-0.493114,0.641766,409.411,-8.57231,55.1198,0,0,0.360099,15.718,-30.7771,86.7931,844.769,485.531,466.121,385.306,385.306,385.306,46.4407,-77.8393,49.3146,865.922,464.738,74.6607,219.1,219.1,219.1,-83.6605,-5.8489,61.7548,-0.632982,-0.0961081,4.82431,-326.657,-23.1528,-31.4399,49.1654,-12.1027,3.68937,-1.70547,-0.0507598,-3.05678,374.49,274.064,-127.734,0,0,0.195563,53.379,16.3458,-11.4127,1.96996,-0.677454,-3.74953,448.276,184.959,35.5859,0,0,2.16317,-6.45242,-0.979695,49.1775,3.48925,18.8266,89.7165,-13.391,21.6471,68.9896,780.488,335.094,96.9865,383.787,383.787,383.787,46.4407,-77.8393,49.3146,900.26,529.074,70.8336,73.0334,73.0334,73.0334
840,0,27.045,0,0,27.145,-0.420106,-4.29846,3.62833,0.198955,-0.109633,191.871,-5.45507,4.52817,0,0,0.280438,31.9997,-29.1589,117.724,410.961,520.106,490.52,402.277,402.277,402.277,97.69,-52.5322,84.7117,367.523,491.109,91.0068,209.819,209.819,209.819,-77.4341,-7.82929,121.096,0.476893,-0.0428897,3.74965,-270.916,-79.5471,39.4548,52.7504,-8.22857,-31.1519,-1.11837,0.662673,-1.96499,117.782,236.652,-111.098,0,0,0.348359,56.1234,-12.1093,-1.01369,1.3686,0.182199,-2.87899,457.954,58.6908,-6.81176,0,0,1.97113,4.86129,0.437203,38.2227,3.42462,-18.8333,-89.7511,-18.8953,17.0445,115.721,455.726,369.56,87.1151,412.961,412.961,412.961,97.69,-52.5322,84.7117,332.267,550.998,98.8646,69.9396,69.9396,69.9396,-12.1589,17.4252,89.4027,634.769,297.117,808.399,296.532,296.532,296.532,20.5939,0,0,20.8025,1.12484,-7.64208,4.58842,-0.49017,0.609889,398.01,-8.09037,53.0477,0,0,0.351182,15.6673,-30.0903,86.4016,843.461,483.823,468.113,385.612,385.612,385.612,46.5056,-78.0085,49.4141,865.887,464.693,74.8344,219.1,219.1,219.1,-83.9663,-5.6966,61.8433,-0.631274,-0.0827859,4.75515,-328.485,-20.617,-33.5347,48.6477,-11.8429,3.00697,-1.70873,-0.0882724,-3.01678,385.955,282.306,-128.374,0,0,0.239288,52.5648,15.5837,-11.6744,1.89484,-0.669044,-3.71696,433.319,184.52,34.7425,0,0,2.1018,-6.435,-0.843893,48.4725,3.42462,18.8333,89.7511,-13.3064,21.2107,68.7797,780.569,334.898,96.7203,385.084,385.084,385.084,46.5056,-78.0085,49.4141,900.147,529.083,71.2016,73.0334,73.0334,73.0334
841,0,26.7056,0,0,26.7895,-0.553355,-3.79896,3.54213,0.200193,-0.123251,180.259,-5.3081,4.04816,0,0,0.269242,31.4888,-28.7932,118.117,412.069,517.912,491.926,402.489,402.489,402.489,97.7413,-52.5165,84.5732,367.393,491.419,91.0903,209.819,209.819,209.819,-77.2809,-7.87772,121.061,0.469653,-0.0272896,3.66549,-271.053,-80.43,40.2808,52.2243,-8.10446,-31.4287,-1.07313,0.653499,-1.91813,114.846,237.853,-110.837,0,0,0.347034,55.1092,-12.2423,-1.16045,1.30302,0.176999,-2.8201,439.872,59.2408,-6.25949,0,0,1.90112,4.78749,0.278181,37.3649,3.36251,-18.8369,-89.7862,-18.4274,16.888,116.265,455.505,369.811,86.9915,413.42,413.42,413.42,97.7412,-52.5165,84.5732,332.192,551.331,99.0342,69.9396,69.9395,69.9396,-12.2055,17.3844,89.4281,635.036,297.936,812.346,296.532,296.532,296.532,20.3567,0,0,20.549,1.05479,-7.3433,4.52154,-0.486802,0.578221,386.441,-7.62298,50.993,0,0,0.34382,15.6039,-29.4068,86.0317,842.145,482.071,470.089,385.915,385.915,385.915,46.5695,-78.1769,49.5117,865.858,464.658,75.0066,219.1,219.1,219.1,-84.2719,-5.54326,61.9297,-0.629027,-0.0698142,4.68619,-330.353,-17.9998,-35.5366,48.1242,-11.5848,2.35247,-1.71338,-0.123577,-2.9752,397.995,290.054,-128.732,0,0,0.29124,51.7404,14.8417,-11.9545,1.81943,-0.660109,-3.6845,418.39,183.858,33.8894,0,0,2.03581,-6.4121,-0.711663,47.7696,3.36251,18.8369,89.7862,-13.2186,20.7701,68.5552,780.652,334.715,96.455,386.361,386.361,386.361,46.5695,-78.1769,49.5117,900.04,529.099,71.5668,73.0334,73.0335,73.0334
842,0,26.3592,0,0,26.4288,-0.692129,-3.27844,3.45674,0.201232,-0.136334,168.941,-5.17016,3.56472,0,0,0.2577,30.9748,-28.4215,118.501,413.203,515.694,493.317,402.707,402.707,402.707,97.7883,-52.5021,84.4347,367.258,491.749,91.1718,209.819,209.819,209.819,-77.1306,-7.9244,121.024,0.462319,-0.0123389,3.58214,-270.947,-81.1993,41.0744,51.6926,-7.97452,-31.6972,-1.02882,0.643909,-1.87141,112.034,238.973,-110.374,0,0,0.346828,54.0873,-12.3638,-1.32726,1.23867,0.171899,-2.76108,421.891,59.7003,-5.77263,0,0,1.82921,4.71273,0.125779,36.5152,3.30302,-18.8372,-89.8217,-17.9522,16.7301,116.826,455.273,370.078,86.8719,413.869,413.869,413.869,97.7883,-52.5021,84.4347,332.117,551.685,99.199,69.9396,69.9396,69.9396,-12.2475,17.3432,89.4544,635.298,298.763,816.257,296.532,296.532,296.532,20.1138,0,0,20.2898,0.982804,-7.03613,4.45492,-0.483087,0.546894,374.746,-7.1642,48.9684,0,0,0.337955,15.5246,-28.7276,85.6936,840.821,480.266,472.041,386.214,386.214,386.214,46.6325,-78.3434,49.6064,865.832,464.629,75.1772,219.1,219.1,219.1,-84.5754,-5.38906,62.0136,-0.626226,-0.057143,4.61763,-332.268,-15.3002,-37.439,47.593,-11.3287,1.73615,-1.71777,-0.156532,-2.93251,409.922,297.38,-128.785,0,0,0.34954,50.9025,14.1278,-12.2554,1.74439,-0.650673,-3.65188,403.543,182.998,33.035,0,0,1.96552,-6.38355,-0.582497,47.0707,3.30302,18.8372,89.8217,-13.126,20.3266,68.3206,780.736,334.541,96.1933,387.612,387.612,387.612,46.6325,-78.3434,49.6064,899.939,529.12,71.9282,73.0334,73.0335,73.0334
843,0,26.0062,0,0,26.0635,-0.836091,-2.73822,3.37239,0.20209,-0.1488,157.96,-5.04461,3.07853,0,0,0.245907,30.4578,-28.0432,118.873,414.365,513.453,494.689,402.929,402.929,402.929,97.8313,-52.4896,84.2966,367.119,492.098,91.2512,209.819,209.819,209.819,-76.9833,-7.97,120.983,0.45495,0.00188602,3.49981,-270.595,-81.8426,41.8352,51.155,-7.83876,-31.9557,-0.985362,0.633958,-1.82516,109.217,239.992,-109.714,0,0,0.347374,53.0581,-12.4727,-1.51431,1.17586,0.166938,-2.70208,404.07,60.0759,-5.35329,0,0,1.75573,4.63762,-0.0192255,35.6759,3.24622,-18.8338,-89.8572,-17.47,16.5705,117.402,455.031,370.359,86.7562,414.305,414.305,414.305,97.8313,-52.4896,84.2966,332.04,552.058,99.359,69.9396,69.9396,69.9396,-12.2845,17.3012,89.4814,635.553,299.601,820.13,296.532,296.532,296.532,19.8643,0,0,20.0242,0.910031,-6.72543,4.38881,-0.479109,0.516054,362.975,-6.70866,46.9863,0,0,0.333473,15.4264,-28.0534,85.3974,839.492,478.401,473.964,386.509,386.509,386.509,46.6946,-78.5066,49.6973,865.809,464.602,75.3465,219.1,219.1,219.1,-84.8755,-5.2341,62.0945,-0.622868,-0.0447161,4.54967,-334.24,-12.5181,-39.2368,47.0524,-11.0747,1.1682,-1.71998,-0.187069,-2.8893,420.947,304.376,-128.517,0,0,0.411753,50.0479,13.4498,-12.5798,1.67052,-0.640749,-3.61878,388.857,181.967,32.1867,0,0,1.89146,-6.34932,-0.455821,46.3778,3.24622,18.8338,89.8572,-13.0272,19.8809,68.081,780.82,334.375,95.9375,388.825,388.825,388.825,46.6946,-78.5066,49.6973,899.843,529.142,72.2853,73.0334,73.0335,73.0334
844,0,25.6471,0,0,25.6941,-0.984841,-2.17983,3.28934,0.202786,-0.16058,147.356,-4.9355,2.59084,0,0,0.233965,29.9378,-27.6578,119.232,415.554,511.189,496.042,403.156,403.157,403.156,97.8702,-52.4794,84.1594,366.976,492.462,91.3286,209.819,209.819,209.819,-76.8387,-8.01522,120.94,0.447602,0.0153281,3.41869,-269.997,-82.3491,42.563,50.611,-7.6973,-32.2025,-0.942713,0.623716,-1.7797,106.271,240.896,-108.864,0,0,0.348299,52.0223,-12.5676,-1.72154,1.11488,0.162152,-2.64324,386.469,60.3733,-5.00283,0,0,1.68103,4.56272,-0.15625,34.8491,3.19213,-18.8263,-89.8926,-16.9813,16.4089,117.993,454.78,370.652,86.6444,414.728,414.728,414.728,97.8702,-52.4794,84.1594,331.961,552.449,99.5143,69.9396,69.9396,69.9396,-12.3162,17.2582,89.5089,635.801,300.449,823.961,296.532,296.532,296.532,19.6074,0,0,19.7518,0.837598,-6.41602,4.32347,-0.474958,0.485862,351.181,-6.2519,45.0579,0,0,0.330204,15.3068,-27.3849,85.153,838.157,476.467,475.852,386.799,386.799,386.799,46.7561,-78.6657,49.7833,865.788,464.574,75.5147,219.1,219.1,219.1,-85.1708,-5.07849,62.1722,-0.618964,-0.0324786,4.48252,-336.282,-9.65487,-40.9271,46.5007,-10.8228,0.658347,-1.71792,-0.215192,-2.84622,430.208,311.15,-127.921,0,0,0.47495,49.1735,12.8149,-12.9302,1.59874,-0.630348,-3.58488,374.434,180.796,31.3517,0,0,1.81435,-6.30953,-0.331076,45.6934,3.19213,18.8263,89.8926,-12.9208,19.4343,67.8412,780.902,334.214,95.69,389.995,389.995,389.995,46.756,-78.6657,49.7833,899.751,529.161,72.6373,73.0334,73.0334,73.0335
845,0,25.2823,0,0,25.3214,-1.13793,-1.60504,3.20786,0.203345,-0.171624,137.168,-4.84603,2.10315,0,0,0.221977,29.4152,-27.2648,119.574,416.769,508.904,497.372,403.388,403.388,403.388,97.9052,-52.4721,84.0235,366.83,492.84,91.4038,209.819,209.819,209.819,-76.6968,-8.06075,120.894,0.440326,0.027948,3.33902,-269.157,-82.7104,43.2577,50.0602,-7.55031,-32.436,-0.90082,0.613276,-1.73537,103.078,241.675,-107.831,0,0,0.349221,50.9807,-12.6476,-1.94867,1.05601,0.157572,-2.58473,369.148,60.5994,-4.72143,0,0,1.60549,4.48854,-0.284893,34.0369,3.14075,-18.8144,-89.9277,-16.4867,16.2452,118.596,454.519,370.954,86.5363,415.139,415.139,415.139,97.9051,-52.4721,84.0235,331.883,552.856,99.6652,69.9396,69.9396,69.9396,-12.3425,17.2138,89.5368,636.043,301.309,827.747,296.532,296.532,296.532,19.3425,0,0,19.472,0.766574,-6.11246,4.25917,-0.470722,0.456492,339.417,-5.79066,43.193,0,0,0.327932,15.1636,-26.7227,84.9689,836.817,474.458,477.701,387.084,387.084,387.084,46.8169,-78.8196,49.8637,865.768,464.543,75.6819,219.1,219.1,219.1,-85.4599,-4.92229,62.2463,-0.61454,-0.0203832,4.41642,-338.405,-6.71297,-42.5091,45.9364,-10.5732,0.215316,-1.70948,-0.240982,-2.80398,436.825,317.816,-126.999,0,0,0.535841,48.2768,12.229,-13.309,1.53,-0.619481,-3.54983,360.394,179.517,30.536,0,0,1.73512,-6.26442,-0.207779,45.0196,3.14075,18.8144,89.9277,-12.8056,18.9875,67.6056,780.981,334.054,95.4527,391.113,391.113,391.113,46.8169,-78.8196,49.8637,899.662,529.174,72.9837,73.0334,73.0334,73.0334
846,0,24.9124,0,0,24.9459,-1.29485,-1.01578,3.12822,0.203792,-0.181897,127.429,-4.77725,1.61699,0,0,0.210047,28.8901,-26.864,119.901,418.011,506.599,498.678,403.621,403.621,403.621,97.9362,-52.468,83.8894,366.682,493.229,91.477,209.819,209.819,209.819,-76.5573,-8.10724,120.846,0.433166,0.0397217,3.261,-268.083,-82.9224,43.9197,49.5026,-7.39801,-32.6551,-0.85964,0.602744,-1.69249,99.5339,242.324,-106.626,0,0,0.349763,49.9341,-12.712,-2.19516,0.999543,0.153224,-2.52675,352.165,60.7633,-4.50769,0,0,1.52947,4.41556,-0.40491,33.2416,3.09203,-18.7979,-89.9622,-15.9868,16.079,119.21,454.252,371.266,86.4318,415.536,415.536,415.536,97.9362,-52.4681,83.8894,331.804,553.275,99.8115,69.9396,69.9396,69.9396,-12.3631,17.1678,89.5647,636.277,302.181,831.485,296.532,296.532,296.532,19.0691,0,0,19.1847,0.697919,-5.81888,4.1962,-0.466486,0.428121,327.74,-5.32301,41.4002,0,0,0.326404,14.9951,-26.0674,84.8526,835.474,472.368,479.505,387.364,387.364,387.364,46.8773,-78.9675,49.9377,865.747,464.505,75.8484,219.1,219.1,219.1,-85.7419,-4.76555,62.3164,-0.609633,-0.0083951,4.35159,-340.622,-3.69623,-43.9836,45.3584,-10.3257,-0.153568,-1.6927,-0.264586,-2.76331,439.971,324.486,-125.761,0,0,0.590997,47.3558,11.6971,-13.7183,1.46527,-0.608163,-3.51336,346.867,178.164,29.7448,0,0,1.65483,-6.2144,-0.085577,44.3587,3.09203,18.7979,89.9622,-12.6807,18.5415,67.3785,781.055,333.895,95.2274,392.174,392.174,392.174,46.8773,-78.9676,49.9377,899.577,529.178,73.324,73.0334,73.0334,73.0335
847,0,24.538,0,0,24.5682,-1.45506,-0.414213,3.05067,0.204153,-0.191373,118.171,-4.72802,1.13389,0,0,0.198273,28.3629,-26.4554,120.21,419.278,504.275,499.958,403.858,403.858,403.858,97.9635,-52.4677,83.7574,366.533,493.629,91.5481,209.819,209.819,209.819,-76.4202,-8.15531,120.796,0.426165,0.0506384,3.18482,-266.784,-82.9846,44.5495,48.938,-7.24073,-32.8585,-0.819134,0.59224,-1.65138,95.5417,242.843,-105.266,0,0,0.349559,48.8836,-12.7604,-2.46029,0.945722,0.149129,-2.46949,335.575,60.8758,-4.35869,0,0,1.45336,4.34419,-0.516191,32.4651,3.04592,-18.7764,-89.9959,-15.4824,15.9101,119.832,453.978,371.583,86.3308,415.919,415.919,415.919,97.9635,-52.4677,83.7574,331.726,553.706,99.9536,69.9396,69.9396,69.9396,-12.3779,17.1198,89.5927,636.505,303.065,835.17,296.532,296.532,296.532,18.7869,0,0,18.8897,0.632446,-5.53876,4.1348,-0.462331,0.400919,316.202,-4.84818,39.6872,0,0,0.325342,14.8004,-25.4194,84.8095,834.127,470.195,481.262,387.639,387.639,387.639,46.9372,-79.1089,50.0047,865.725,464.459,76.0141,219.1,219.1,219.1,-86.0159,-4.60837,62.3824,-0.604294,0.00350458,4.28823,-342.944,-0.609797,-45.3529,44.7658,-10.0803,-0.44284,-1.66601,-0.286195,-2.72492,438.966,331.258,-124.231,0,0,0.637147,46.4096,11.2224,-14.1594,1.40542,-0.596434,-3.47528,333.977,176.775,28.9831,0,0,1.57461,-6.15998,0.0357246,43.7128,3.04592,18.7764,89.9959,-12.5453,18.0971,67.1631,781.123,333.733,95.0152,393.173,393.173,393.173,46.9372,-79.1089,50.0047,899.494,529.171,73.6579,73.0335,73.0335,73.0335
848,0,24.1597,0,0,24.1892,-1.61796,0.197393,2.97548,0.204455,-0.20004,109.419,-4.69572,0.655554,0,0,0.186751,27.834,-26.0391,120.499,420.57,501.934,501.209,404.095,404.095,404.095,97.9873,-52.4715,83.628,366.383,494.035,91.617,209.819,209.819,209.819,-76.2854,-8.20553,120.744,0.419356,0.0606966,3.11066,-265.271,-82.8996,45.1478,48.3664,-7.07884,-33.0453,-0.779264,0.581893,-1.61233,91.0163,243.237,-103.767,0,0,0.34826,47.8304,-12.7926,-2.74307,0.894783,0.1453,-2.41318,319.437,60.9484,-4.2702,0,0,1.37759,4.27478,-0.618722,31.7091,3.00231,-18.7498,-90.0286,-14.9742,15.7385,120.46,453.699,371.905,86.2331,416.289,416.289,416.289,97.9873,-52.4715,83.628,331.648,554.145,100.091,69.9396,69.9396,69.9396,-12.3869,17.0696,89.6203,636.726,303.961,838.8,296.532,296.532,296.532,18.496,0,0,18.5869,0.570779,-5.27477,4.07522,-0.458329,0.375035,304.857,-4.36611,38.0608,0,0,0.324459,14.5794,-24.7788,84.8428,832.78,467.937,482.968,387.908,387.908,387.908,46.9968,-79.2433,50.0643,865.701,464.403,76.1793,219.1,219.1,219.1,-86.2812,-4.45085,62.444,-0.598586,0.015317,4.22652,-345.379,2.54008,-46.6202,44.1585,-9.8371,-0.649228,-1.62855,-0.306023,-2.68942,433.371,338.203,-122.44,0,0,0.671525,45.4378,10.8063,-14.6333,1.35108,-0.58436,-3.43556,321.82,175.39,28.2554,0,0,1.49553,-6.10179,0.156137,43.0838,3.00231,18.7498,90.0286,-12.3989,17.6549,66.9621,781.184,333.567,94.8172,394.108,394.108,394.108,46.9968,-79.2433,50.0643,899.412,529.152,73.9852,73.0334,73.0335,73.0334
849,0,23.7784,0,0,23.8094,-1.78294,0.81661,2.9029,0.204722,-0.207889,101.195,-4.67687,0.183979,0,0,0.175566,27.3039,-25.6154,120.77,421.886,499.58,502.43,404.332,404.332,404.332,98.0076,-52.4796,83.5017,366.233,494.446,91.6837,209.819,209.819,209.819,-76.1528,-8.2584,120.691,0.412769,0.0699017,3.03868,-263.558,-82.6731,45.7153,47.7883,-6.9128,-33.2151,-0.739994,0.571837,-1.5756,85.883,243.513,-102.148,0,0,0.345534,46.7759,-12.8085,-3.04232,0.846938,0.14175,-2.35803,303.808,60.9928,-4.23682,0,0,1.30257,4.20764,-0.712555,30.9753,2.9611,-18.7178,-90.0601,-14.4631,15.5639,121.091,453.416,372.229,86.1385,416.645,416.645,416.645,98.0076,-52.4796,83.5017,331.572,554.589,100.225,69.9396,69.9396,69.9396,-12.3899,17.0169,89.6475,636.94,304.869,842.371,296.532,296.532,296.532,18.1966,0,0,18.2768,0.51333,-5.02869,4.01766,-0.454546,0.350584,293.756,-3.87765,36.5263,0,0,0.323478,14.3327,-24.1459,84.9532,831.432,465.597,484.622,388.173,388.173,388.173,47.0559,-79.3704,50.1163,865.676,464.336,76.3438,219.1,219.1,219.1,-86.5373,-4.29312,62.5011,-0.592577,0.0270245,4.16661,-347.93,5.74625,-47.7901,43.5365,-9.59596,-0.771859,-1.58024,-0.324279,-2.65732,423.049,345.358,-120.431,0,0,0.692138,44.4413,10.4485,-15.1398,1.30265,-0.572048,-3.39436,310.46,174.052,27.566,0,0,1.41856,-6.04054,0.275479,42.4731,2.9611,18.7178,90.0601,-12.2416,17.2158,66.7773,781.238,333.398,94.6338,394.979,394.979,394.979,47.0559,-79.3704,50.1163,899.333,529.118,74.3054,73.0334,73.0335,73.0334
850,0,23.3949,0,0,23.4298,-1.94934,1.44089,2.83315,0.204978,-0.214919,93.514,-4.66699,-0.278444,0,0,0.164791,26.7732,-25.1849,121.02,423.222,497.214,503.619,404.569,404.569,404.569,98.0246,-52.4924,83.3787,366.083,494.86,91.7482,209.819,209.819,209.819,-76.0224,-8.31432,120.636,0.406431,0.078265,2.96901,-261.663,-82.3139,46.2529,47.204,-6.74314,-33.3672,-0.701294,0.562213,-1.54144,80.0802,243.685,-100.435,0,0,0.341084,45.7217,-12.8085,-3.35661,0.802377,0.138482,-2.30426,288.75,61.0213,-4.25192,0,0,1.22876,4.14303,-0.797809,30.2651,2.92215,-18.6804,-90.0902,-13.9502,15.3865,121.724,453.13,372.552,86.047,416.988,416.988,416.988,98.0245,-52.4924,83.3787,331.498,555.037,100.354,69.9396,69.9396,69.9396,-12.3872,16.9615,89.674,637.148,305.788,845.877,296.532,296.532,296.532,17.8892,0,0,17.9598,0.460294,-4.80139,3.9623,-0.451034,0.327649,282.946,-3.38521,35.0878,0,0,0.322145,14.0618,-23.521,85.1392,830.087,463.179,486.224,388.431,388.431,388.431,47.1146,-79.4902,50.1606,865.648,464.258,76.5074,219.1,219.1,219.1,-86.7841,-4.13538,62.5538,-0.586341,0.0385908,4.10865,-350.599,9.00071,-48.8681,42.9006,-9.35694,-0.8123,-1.52181,-0.341151,-2.62899,408.17,352.721,-118.25,0,0,0.697924,43.422,10.1468,-15.6783,1.26023,-0.559634,-3.35203,299.92,172.803,26.9179,0,0,1.34449,-5.97697,0.393383,41.8823,2.92215,18.6804,90.0902,-12.0736,16.7803,66.6093,781.284,333.223,94.465,395.787,395.787,395.787,47.1146,-79.4902,50.1606,899.255,529.071,74.6184,73.0334,73.0334,73.0334
