Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
1969,0,24.7731,0,0,26.099,3.27952,-17.6393,10.7488,0.839049,1.20332,1519.3,249.4,174.502,0,0,2.02939,11.9627,-28.7397,101.478,488.16,591.712,484.448,407.694,407.694,407.694,79.2188,-60.48,81.3625,453.119,539.117,82.6914,209.592,209.592,209.592,-91.487,-0.520752,-164.602,1.01091,-0.646778,10.9564,636.021,-958.758,-145.668,49.4908,-0.79939,-18.9903,-2.97949,2.73611,-8.20581,499.96,1388.75,-298.266,0,0,1.86142,51.4579,-14.0019,7.5101,5.04087,1.70599,-8.8303,753.721,435.934,136.23,0,0,3.58473,6.59305,-10.3049,111.686,-23.1946,2.29747,-171.644,-23.0441,18.1729,85.2466,505.664,399.626,100.079,410.087,410.087,410.087,79.2188,-60.48,81.3624,434.568,606.453,80.9442,69.8641,69.8641,69.8641,-20.742,14.6543,80.8978,584.776,395.229,861.109,296.532,296.532,296.532,22.142,0,0,22.2473,0.637811,-5.56375,-0.085635,-0.0367786,0.0452394,-3.56872,-2.0998e-16,1.80872,0,0,-0.0113041,12.0907,-48.4513,111.015,808.758,624.166,588.181,386.028,386.028,386.028,36.5078,-76.8569,55.0647,848.916,542.321,226.095,216.518,216.518,216.518,-100.478,2.75887,-149.379,63.903,-3.05997,33.0619,0.562371,-0.956132,1.25851,-99.5744,211.754,-38.3127,0,0,-0.330731,69.3176,40.7591,-23.7113,-0.215653,-0.179558,0.452284,1.80494,41.0301,1.58579,0,0,-0.0317606,-23.1946,-2.29747,171.644,-23.814,24.6552,61.9951,757.923,422.054,261.934,367.142,367.142,367.142,36.5078,-76.8569,55.0647,885.673,603.391,214.813,72.1727,72.1727,72.1727
1970,0,24.4225,0,0,25.6539,3.12062,-17.0903,10.5432,0.798629,1.18044,1489.31,244.395,165.806,0,0,2.08601,11.5884,-28.2906,101.797,488.87,589.77,486.075,407.687,407.687,407.687,79.307,-60.3509,81.1519,453.08,539.592,82.7717,209.592,209.592,209.592,-91.4387,-0.289404,-164.639,1.0066,-0.639049,10.7522,627.565,-939.759,-142.715,48.9974,-0.837379,-19.2503,-2.83062,2.67645,-8.0671,466.162,1364.37,-287.678,0,0,1.83365,50.4919,-14.1735,7.29864,4.90631,1.61987,-8.67931,723.218,421.668,132.785,0,0,3.50704,6.51426,-10.2609,109.605,-23.2201,2.33149,-171.624,-22.589,18.1106,85.8861,505.589,400.064,99.9876,410.559,410.559,410.559,79.307,-60.3509,81.1519,434.573,606.941,81.0808,69.8641,69.864,69.864,-20.7887,14.6407,80.8828,585.708,396.553,864.442,296.532,296.532,296.532,21.3811,0,0,21.49,0.691609,-5.79502,-0.0880667,-0.0341192,0.0464916,-4.24847,-3.42686e-16,0.872106,0,0,-0.015235,11.6954,-48.0542,111.322,810.063,623.185,589.544,386.21,386.21,386.21,36.2524,-76.8591,55.0688,852.681,543.688,224.552,216.518,216.518,216.518,-100.613,2.80184,-149.219,63.4629,-3.09245,33.2674,0.548294,-0.946747,1.24657,-100.836,211.921,-38.818,0,0,-0.343627,67.9678,40.5888,-24.4612,-0.205319,-0.176189,0.45674,4.06342,41.0831,0.734529,0,0,-0.0217472,-23.2201,-2.33149,171.624,-23.5175,24.0737,62.1699,761.329,423.762,260.612,367.797,367.797,367.797,36.2524,-76.8591,55.0688,889.611,604.629,213.145,72.1727,72.1727,72.1727
1971,0,24.0511,0,0,25.1884,2.95318,-16.5085,10.3284,0.758924,1.15634,1457.92,239.206,157.239,0,0,2.13934,11.2122,-27.8319,102.123,489.595,587.771,487.739,407.663,407.663,407.663,79.3857,-60.2169,80.9439,453.033,540.102,82.8473,209.592,209.592,209.592,-91.3999,-0.0596951,-164.679,1.00111,-0.629133,10.5392,618.506,-919.99,-139.536,48.4977,-0.881014,-19.517,-2.68182,2.615,-7.92014,433.347,1338.86,-276.711,0,0,1.80509,49.5042,-14.3403,7.07248,4.7667,1.53297,-8.52079,691.481,407.35,129.303,0,0,3.41539,6.41318,-10.205,107.433,-23.247,2.36794,-171.603,-22.1195,18.0441,86.5558,505.498,400.538,99.915,411.029,411.029,411.029,79.3857,-60.2169,80.9438,434.573,607.466,81.2017,69.864,69.864,69.8641,-20.8384,14.6259,80.8667,586.68,397.883,867.798,296.532,296.532,296.532,20.5864,0,0,20.698,0.741604,-6.00987,-0.0911838,-0.0314892,0.0471085,-5.04938,-4.68953e-16,-0.0233209,0,0,-0.0195054,11.306,-47.6413,111.621,811.368,622.149,590.919,386.385,386.385,386.385,35.9926,-76.8443,55.0866,856.499,545.105,222.928,216.518,216.518,216.518,-100.769,2.8389,-149.069,63.0151,-3.11712,33.4604,0.534923,-0.936132,1.23389,-102.176,211.82,-39.0848,0,0,-0.356152,66.5991,40.3813,-25.2323,-0.195723,-0.172532,0.461956,5.81485,40.968,-0.0822793,0,0,-0.01356,-23.247,-2.36794,171.603,-23.2149,23.4732,62.3394,764.811,425.518,259.256,368.484,368.484,368.484,35.9926,-76.8443,55.0866,893.593,605.918,211.375,72.1727,72.1727,72.1727
1972,0,23.6581,0,0,24.7022,2.77737,-15.8943,10.105,0.720162,1.13092,1425.22,233.853,148.841,0,0,2.18865,10.835,-27.3637,102.454,490.334,585.716,489.437,407.624,407.624,407.624,79.454,-60.0781,80.7395,452.978,540.649,82.9172,209.592,209.592,209.592,-91.3715,0.16709,-164.721,0.994407,-0.616886,10.3178,608.834,-899.509,-136.122,47.9922,-0.930307,-19.7888,-2.53361,2.55213,-7.76554,401.717,1312.34,-265.391,0,0,1.77577,48.4959,-14.5009,6.83133,4.6224,1.44574,-8.35529,658.554,393.053,125.792,0,0,3.30995,6.28834,-10.1367,105.176,-23.2754,2.40698,-171.581,-21.6357,17.9731,87.2551,505.391,401.049,99.8625,411.495,411.495,411.495,79.454,-60.0781,80.7395,434.567,608.028,81.3046,69.8641,69.8641,69.8641,-20.8912,14.6097,80.8497,587.693,399.221,871.174,296.532,296.532,296.532,19.7595,0,0,19.873,0.787223,-6.20585,-0.0949537,-0.0289146,0.0470031,-5.96056,-5.7968e-16,-0.862312,0,0,-0.0240621,10.9232,-47.2126,111.912,812.673,621.057,592.305,386.553,386.553,386.553,35.7312,-76.8128,55.119,860.37,546.576,221.228,216.518,216.518,216.518,-100.942,2.87043,-148.929,62.56,-3.13386,33.6396,0.52227,-0.924056,1.22053,-103.557,211.33,-39.0756,0,0,-0.367994,65.2143,40.1349,-26.0219,-0.18703,-0.168519,0.467871,6.97916,40.6538,-0.850818,0,0,-0.00763372,-23.2754,-2.40698,171.581,-22.9065,22.8537,62.5034,768.371,427.324,257.865,369.206,369.206,369.206,35.7312,-76.8129,55.119,897.615,607.263,209.508,72.1727,72.1727,72.1727
1973,0,23.2432,0,0,24.1957,2.59342,-15.2481,9.87389,0.682543,1.10415,1391.31,228.356,140.65,0,0,2.23324,10.4572,-26.8863,102.79,491.089,583.609,491.169,407.57,407.57,407.57,79.5107,-59.935,80.5404,452.914,541.232,82.9803,209.592,209.592,209.592,-91.3544,0.389594,-164.766,0.986417,-0.602222,10.0886,598.546,-878.379,-132.469,47.4816,-0.985225,-20.0644,-2.38657,2.4882,-7.60404,371.462,1284.93,-253.751,0,0,1.74571,47.4681,-14.6538,6.57507,4.47386,1.35866,-8.18343,624.514,378.851,122.255,0,0,3.19117,6.13886,-10.0552,102.84,-23.3053,2.44875,-171.557,-21.1382,17.8972,87.9828,505.269,401.598,99.8317,411.957,411.957,411.957,79.5107,-59.935,80.5403,434.557,608.626,81.3874,69.8641,69.864,69.8641,-20.9474,14.5921,80.832,588.748,400.564,874.566,296.532,296.532,296.532,18.9026,0,0,19.0169,0.827947,-6.38074,-0.0993215,-0.0264107,0.0460963,-6.96789,-6.67327e-16,-1.6326,0,0,-0.0288417,10.5474,-46.7684,112.194,813.979,619.913,593.701,386.716,386.716,386.716,35.471,-76.7651,55.1665,864.288,548.105,219.455,216.518,216.518,216.518,-101.132,2.89683,-148.803,62.0978,-3.14269,33.8041,0.51034,-0.910237,1.20654,-104.947,210.315,-38.754,0,0,-0.378821,63.8163,39.8481,-26.8271,-0.179391,-0.164059,0.474392,7.48342,40.1085,-1.55991,0,0,-0.00437977,-23.3053,-2.44875,171.557,-22.5928,22.2155,62.6617,772.009,429.179,256.44,369.962,369.962,369.962,35.471,-76.7651,55.1665,901.671,608.672,207.55,72.1727,72.1727,72.1727
1974,0,22.8059,0,0,23.6689,2.40167,-14.5709,9.63599,0.646243,1.07605,1356.32,222.738,132.702,0,0,2.27243,10.0796,-26.4,103.128,491.859,581.451,492.931,407.501,407.501,407.501,79.5548,-59.788,80.3477,452.843,541.852,83.0358,209.592,209.592,209.592,-91.3494,0.606408,-164.814,0.977087,-0.585124,9.85225,587.643,-856.673,-128.578,46.9664,-1.04569,-20.3425,-2.24133,2.42363,-7.43657,342.751,1256.78,-241.831,0,0,1.71491,46.4223,-14.7979,6.30377,4.32162,1.27219,-8.00598,589.479,364.813,118.696,0,0,3.05975,5.96456,-9.96011,100.431,-23.3369,2.49333,-171.532,-20.6277,17.8161,88.7378,505.13,402.185,99.8242,412.414,412.414,412.414,79.5548,-59.788,80.3477,434.541,609.261,81.4482,69.864,69.864,69.864,-21.0069,14.5732,80.8138,589.843,401.913,877.968,296.532,296.532,296.532,18.0181,0,0,18.1323,0.863327,-6.53264,-0.104213,-0.0239819,0.0443194,-8.05438,-7.27282e-16,-2.32518,0,0,-0.0337707,10.1791,-46.3089,112.466,815.285,618.717,595.102,386.875,386.875,386.875,35.2148,-76.7017,55.2297,868.252,549.698,217.614,216.518,216.518,216.518,-101.335,2.9185,-148.691,61.6291,-3.14373,33.9529,0.499134,-0.894359,1.19196,-106.319,208.619,-38.0867,0,0,-0.38829,62.4083,39.52,-27.6448,-0.172943,-0.159047,0.481395,7.26347,39.3003,-2.20126,0,0,-0.00417395,-23.3369,-2.49333,171.532,-22.2742,21.5591,62.8139,775.725,431.084,254.982,370.754,370.754,370.754,35.2148,-76.7017,55.2297,905.755,610.149,205.508,72.1727,72.1727,72.1727
1975,0,22.3462,0,0,23.1224,2.20248,-13.8637,9.39238,0.611416,1.04668,1320.4,217.023,125.029,0,0,2.30559,9.70302,-25.9052,103.468,492.645,579.247,494.72,407.419,407.419,407.419,79.5855,-59.6374,80.163,452.762,542.507,83.0825,209.592,209.592,209.592,-91.3574,0.816094,-164.863,0.96637,-0.565643,9.60952,576.139,-834.466,-124.458,46.4476,-1.11159,-20.6219,-2.09852,2.35885,-7.26414,315.729,1228.02,-229.681,0,0,1.68337,45.3602,-14.9321,6.01768,4.16636,1.18682,-7.82379,553.604,351.015,115.12,0,0,2.9167,5.76598,-9.85087,97.9564,-23.3701,2.5408,-171.507,-20.1048,17.7295,89.5183,504.977,402.809,99.8411,412.865,412.865,412.865,79.5855,-59.6374,80.163,434.519,609.932,81.485,69.864,69.8641,69.8641,-21.0699,14.553,80.7953,590.979,403.266,881.377,296.532,296.532,296.532,17.1088,0,0,17.2218,0.89298,-6.65991,-0.109535,-0.021622,0.0416163,-9.20082,-7.59163e-16,-2.93442,0,0,-0.0387686,9.81872,-45.8348,112.726,816.592,617.473,596.506,387.031,387.031,387.031,34.9651,-76.6234,55.3086,872.256,551.357,215.713,216.518,216.518,216.518,-101.551,2.93584,-148.597,61.1543,-3.13719,34.0851,0.488653,-0.876082,1.17684,-107.655,206.077,-37.0436,0,0,-0.396056,60.9938,39.1504,-28.4716,-0.167808,-0.153364,0.488735,6.2656,38.198,-2.76961,0,0,-0.0073443,-23.3701,-2.5408,171.507,-21.9511,20.8852,62.96,779.52,433.039,253.494,371.582,371.582,371.582,34.9651,-76.6234,55.3086,909.862,611.701,203.39,72.1727,72.1727,72.1726
1976,0,21.8641,0,0,22.5568,1.99633,-13.1282,9.14429,0.578202,1.0162,1283.72,211.236,117.662,0,0,2.33217,9.32817,-25.4028,103.809,493.445,577.002,496.534,407.325,407.325,407.325,79.6018,-59.4838,79.9877,452.674,543.199,83.1194,209.592,209.592,209.592,-91.379,1.0172,-164.915,0.954246,-0.543894,9.36116,564.055,-811.835,-120.123,45.9259,-1.18276,-20.9014,-1.95882,2.2943,-7.08791,290.516,1198.81,-217.362,0,0,1.65111,44.2837,-15.0556,5.71727,4.00882,1.10301,-7.63784,517.079,337.53,111.532,0,0,2.76329,5.54429,-9.72728,95.4247,-23.405,2.59119,-171.481,-19.5707,17.6372,90.3226,504.808,403.471,99.8835,413.309,413.309,413.309,79.6018,-59.4837,79.9877,434.492,610.638,81.4959,69.8641,69.8641,69.8641,-21.1363,14.5315,80.7769,592.154,404.621,884.787,296.532,296.532,296.532,16.1777,0,0,16.2885,0.916605,-6.76129,-0.115185,-0.019316,0.0379462,-10.3864,-7.67556e-16,-3.45799,0,0,-0.0437496,9.46644,-45.3466,112.975,817.9,616.183,597.911,387.184,387.184,387.184,34.7243,-76.531,55.4031,876.297,553.085,213.756,216.518,216.518,216.518,-101.777,2.94927,-148.52,60.6741,-3.1234,34.2003,0.478898,-0.855064,1.16121,-108.945,202.522,-35.6003,0,0,-0.40179,59.5764,38.7391,-29.3039,-0.164097,-0.146885,0.49625,4.44834,36.7733,-3.26264,0,0,-0.0141582,-23.405,-2.59119,171.481,-21.6241,20.1949,63.0997,783.392,435.041,251.978,372.447,372.447,372.447,34.7243,-76.531,55.4032,913.985,613.329,201.205,72.1727,72.1727,72.1727
1977,0,21.3602,0,0,21.973,1.78374,-12.366,8.89306,0.54673,0.98479,1246.47,205.406,110.628,0,0,2.35176,8.95589,-24.8935,104.15,494.26,574.721,498.369,407.222,407.222,407.222,79.6032,-59.3277,79.8233,452.577,543.924,83.1455,209.592,209.592,209.592,-91.4148,1.20831,-164.968,0.940721,-0.520055,9.10802,551.426,-788.862,-115.593,45.4024,-1.25901,-21.1802,-1.82292,2.23047,-6.90915,267.209,1169.31,-204.947,0,0,1.61819,43.1953,-15.1675,5.40321,3.84987,1.02127,-7.44921,480.122,324.438,107.941,0,0,2.60105,5.30127,-9.5894,92.8443,-23.4415,2.64448,-171.455,-19.0263,17.5391,91.1486,504.624,404.17,99.9522,413.746,413.746,413.746,79.6032,-59.3277,79.8233,434.458,611.379,81.4793,69.8641,69.8641,69.8641,-21.2061,14.5087,80.7588,593.366,405.978,888.192,296.532,296.532,296.532,15.228,0,0,15.3357,0.933982,-6.83583,-0.12105,-0.0170415,0.033286,-11.5897,-7.58829e-16,-3.89665,0,0,-0.0486264,9.12253,-44.8455,113.211,819.21,614.851,599.313,387.338,387.338,387.338,34.4948,-76.4257,55.5129,880.368,554.882,211.752,216.518,216.518,216.518,-102.011,2.95914,-148.463,60.1891,-3.10278,34.2979,0.469875,-0.830986,1.14512,-110.186,197.794,-33.7389,0,0,-0.405192,58.16,38.287,-30.1378,-0.1619,-0.139488,0.503774,1.78431,35.0017,-3.68081,0,0,-0.024809,-23.4415,-2.64448,171.455,-21.2937,19.4894,63.233,787.336,437.09,250.438,373.346,373.346,373.346,34.4948,-76.4257,55.5129,918.119,615.037,198.961,72.1727,72.1727,72.1727
1978,0,20.835,0,0,21.3721,1.56535,-11.5793,8.64021,0.517114,0.952697,1208.88,199.565,103.953,0,0,2.36404,8.58701,-24.3783,104.49,495.087,572.41,500.22,407.11,407.11,407.11,79.5889,-59.1698,79.6711,452.473,544.682,83.16,209.592,209.592,209.592,-91.4654,1.38803,-165.023,0.925828,-0.494359,8.851,538.296,-765.629,-110.893,44.8782,-1.34011,-21.4571,-1.69149,2.16783,-6.72921,245.872,1139.73,-192.517,0,0,1.58471,42.0975,-15.2673,5.0764,3.69047,0.94206,-7.25907,442.983,311.815,104.357,0,0,2.43173,5.03933,-9.4376,90.2242,-23.4795,2.70062,-171.43,-18.4731,17.4351,91.9939,504.427,404.905,100.048,414.176,414.176,414.176,79.5889,-59.1698,79.6711,434.418,612.151,81.4337,69.8641,69.8641,69.8641,-21.2792,14.4848,80.7413,594.615,407.335,891.585,296.532,296.532,296.532,14.2634,0,0,14.3671,0.94498,-6.88299,-0.127012,-0.0147718,0.0276331,-12.7891,-7.3546e-16,-4.25393,0,0,-0.053313,8.78708,-44.3324,113.433,820.52,613.48,600.707,387.492,387.492,387.492,34.2784,-76.3084,55.6373,884.465,556.749,209.71,216.518,216.518,216.518,-102.25,2.96584,-148.425,59.7002,-3.07581,34.3778,0.461597,-0.803575,1.12865,-111.385,191.748,-31.4497,0,0,-0.406007,56.7484,37.7953,-30.9697,-0.161292,-0.13106,0.511141,-1.73759,32.8649,-4.02705,0,0,-0.039402,-23.4795,-2.70062,171.43,-20.9606,18.7705,63.3596,791.348,439.181,248.877,374.28,374.28,374.28,34.2785,-76.3084,55.6373,922.257,616.824,196.671,72.1727,72.1726,72.1727
1979,0,20.2895,0,0,20.7555,1.34186,-10.7707,8.38737,0.489448,0.920218,1171.19,193.745,97.6575,0,0,2.36891,8.22241,-23.8585,104.827,495.927,570.076,502.082,406.992,406.992,406.992,79.5586,-59.0108,79.5324,452.36,545.47,83.1619,209.592,209.592,209.592,-91.5308,1.55508,-165.078,0.90963,-0.467089,8.59104,524.722,-742.219,-106.053,44.3545,-1.42578,-21.7314,-1.56522,2.10689,-6.54953,226.536,1110.27,-180.164,0,0,1.55076,40.9931,-15.3546,4.73791,3.53166,0.865856,-7.06872,405.939,299.736,100.791,0,0,2.25732,4.76135,-9.27248,87.5743,-23.5191,2.75951,-171.404,-17.9126,17.3252,92.8557,504.216,405.673,100.17,414.598,414.598,414.597,79.5586,-59.0108,79.5324,434.371,612.954,81.3579,69.864,69.8641,69.8641,-21.3554,14.4597,80.7247,595.898,408.689,894.962,296.532,296.532,296.532,13.2876,0,0,13.3864,0.949557,-6.90261,-0.132957,-0.012478,0.021008,-13.9641,-6.94707e-16,-4.53565,0,0,-0.0577294,8.46023,-43.8087,113.642,821.833,612.075,602.09,387.65,387.65,387.65,34.0771,-76.1804,55.7754,888.579,558.682,207.637,216.518,216.518,216.518,-102.493,2.9697,-148.407,59.2083,-3.04305,34.4398,0.454085,-0.772631,1.11189,-112.554,184.268,-28.733,0,0,-0.404046,55.3457,37.2657,-31.7956,-0.162323,-0.121512,0.518202,-6.10989,30.3519,-4.30636,0,0,-0.0579397,-23.5191,-2.75951,171.404,-20.6256,18.0401,63.4796,795.423,441.313,247.3,375.247,375.247,375.247,34.077,-76.1804,55.7754,926.391,618.689,194.343,72.1727,72.1727,72.1727
1980,0,19.7252,0,0,20.1249,1.11404,-9.94289,8.13634,0.463804,0.887676,1133.68,187.982,91.7603,0,0,2.3664,7.86302,-23.3354,105.161,496.776,567.727,503.952,406.87,406.87,406.87,79.5121,-58.8513,79.4083,452.241,546.285,83.1508,209.592,209.592,209.592,-91.6113,1.70826,-165.135,0.892206,-0.438557,8.32917,510.769,-718.717,-101.106,43.8326,-1.5157,-22.0023,-1.44475,2.04812,-6.37159,209.206,1081.12,-167.98,0,0,1.51653,39.8854,-15.4291,4.38905,3.37457,0.793091,-6.87953,369.284,288.266,97.2601,0,0,2.07996,4.47051,-9.09486,84.9049,-23.56,2.82102,-171.38,-17.3465,17.2095,93.7309,503.993,406.472,100.32,415.011,415.011,415.011,79.5121,-58.8513,79.4083,434.318,613.783,81.2513,69.8641,69.8641,69.8641,-21.4345,14.4337,80.7091,597.211,410.038,898.313,296.532,296.532,296.532,12.3044,0,0,12.3978,0.947766,-6.8949,-0.138775,-0.0101326,0.0134574,-15.0958,-6.33056e-16,-4.74945,0,0,-0.061804,8.14202,-43.276,113.837,823.147,610.64,603.457,387.812,387.812,387.812,33.892,-76.0429,55.9261,892.704,560.68,205.542,216.518,216.518,216.518,-102.737,2.97102,-148.409,58.7143,-3.00511,34.4841,0.447368,-0.738058,1.09496,-113.715,175.28,-25.6003,0,0,-0.399199,53.9561,36.7006,-32.6118,-0.165011,-0.110783,0.524825,-11.3041,27.4617,-4.52537,0,0,-0.0803087,-23.56,-2.82102,171.38,-20.2893,17.3003,63.5929,799.552,443.48,245.71,376.243,376.243,376.243,33.892,-76.0429,55.9261,930.513,620.631,191.991,72.1727,72.1727,72.1727
1981,0,19.1435,0,0,19.4821,0.882785,-9.09925,7.889,0.440228,0.855402,1096.64,182.314,86.2764,0,0,2.35677,7.50978,-22.8104,105.492,497.633,565.37,505.822,406.745,406.745,406.745,79.4493,-58.6922,79.2998,452.114,547.125,83.126,209.592,209.592,209.592,-91.7068,1.84652,-165.191,0.873652,-0.409081,8.06642,496.509,-695.209,-96.0864,43.3138,-1.60952,-22.2689,-1.33072,1.99199,-6.19696,193.866,1052.52,-156.06,0,0,1.48223,38.7776,-15.4908,4.03128,3.22039,0.724166,-6.69297,333.322,277.459,93.7811,0,0,1.90187,4.17004,-8.90572,82.2265,-23.6022,2.88493,-171.356,-16.7767,17.0882,94.6163,503.759,407.3,100.495,415.414,415.414,415.414,79.4493,-58.6922,79.2998,434.258,614.636,81.1134,69.8641,69.8641,69.8641,-21.5163,14.4068,80.6949,598.551,411.38,901.63,296.532,296.532,296.532,11.3181,0,0,11.4054,0.939756,-6.86052,-0.144368,-0.00771234,0.00505591,-16.1674,-5.5041e-16,-4.90424,0,0,-0.0654777,7.83251,-42.7359,114.018,824.462,609.182,604.805,387.979,387.979,387.979,33.7245,-75.8973,56.0883,896.83,562.738,203.435,216.518,216.518,216.518,-102.98,2.97009,-148.43,58.2196,-2.96264,34.5112,0.441487,-0.699889,1.07803,-114.892,164.759,-22.076,0,0,-0.391455,52.5837,36.1029,-33.4145,-0.169341,-0.0988548,0.530909,-17.2688,24.2047,-4.69181,0,0,-0.106269,-23.6022,-2.88493,171.356,-19.9527,16.5537,63.6995,803.725,445.676,244.115,377.266,377.266,377.266,33.7245,-75.8973,56.0884,934.616,622.643,189.624,72.1727,72.1727,72.1727
1982,0,18.5466,0,0,18.8294,0.649055,-8.24339,7.64738,0.418745,0.823717,1060.37,176.78,81.2179,0,0,2.34047,7.16362,-22.2851,105.818,498.496,563.014,507.687,406.62,406.62,406.62,79.3704,-58.5341,79.2077,451.981,547.985,83.0872,209.592,209.592,209.592,-91.8168,1.96902,-165.248,0.854076,-0.378971,7.8039,482.02,-671.785,-91.0296,42.7996,-1.70683,-22.5304,-1.22371,1.93894,-6.02716,180.487,1024.69,-144.498,0,0,1.44815,37.6737,-15.5395,3.66624,3.07035,0.659444,-6.5106,298.355,267.363,90.3759,0,0,1.72531,3.86311,-8.70618,79.5505,-23.6454,2.951,-171.333,-16.2052,16.9617,95.5081,503.514,408.153,100.697,415.808,415.808,415.808,79.3703,-58.5341,79.2077,434.192,615.508,80.9442,69.8641,69.8641,69.8641,-21.6003,14.3791,80.682,599.913,412.712,904.906,296.532,296.532,296.532,10.3328,0,0,10.4136,0.925768,-6.8005,-0.149649,-0.00520085,-0.00409254,-17.1652,-4.5018e-16,-5.00964,0,0,-0.0687063,7.53177,-42.1904,114.184,825.777,607.705,606.127,388.154,388.154,388.154,33.5753,-75.7447,56.2607,900.946,564.849,201.326,216.518,216.518,216.518,-103.221,2.96713,-148.471,57.7253,-2.91631,34.5217,0.436484,-0.658309,1.06126,-116.113,152.739,-18.1982,0,0,-0.380913,51.2328,35.4762,-34.2,-0.175255,-0.0857596,0.536381,-23.9277,20.6042,-4.81406,0,0,-0.135445,-23.6454,-2.951,171.333,-19.6167,15.8032,63.7995,807.932,447.895,242.519,378.312,378.312,378.312,33.5753,-75.7447,56.2607,938.688,624.721,187.255,72.1727,72.1727,72.1727
1983,0,17.9369,0,0,18.1692,0.413913,-7.37935,7.41357,0.399357,0.792929,1025.22,171.426,76.5939,0,0,2.31817,6.82555,-21.7612,106.137,499.36,560.668,509.539,406.496,406.496,406.496,79.2758,-58.3778,79.1325,451.843,548.862,83.0343,209.592,209.592,209.592,-91.941,2.07507,-165.304,0.833605,-0.348515,7.54274,467.39,-648.536,-85.9707,42.2915,-1.80717,-22.7858,-1.12424,1.88938,-5.86377,169.022,997.865,-133.386,0,0,1.41465,36.5774,-15.5754,3.29575,2.9257,0.599246,-6.33403,264.681,258.013,87.0699,0,0,1.55253,3.55265,-8.4975,76.8883,-23.6895,3.01893,-171.312,-15.6344,16.8303,96.4023,503.262,409.026,100.923,416.191,416.191,416.191,79.2758,-58.3778,79.1325,434.12,616.396,80.7445,69.8641,69.8641,69.8641,-21.6863,14.3507,80.6708,601.293,414.029,908.132,296.532,296.532,296.532,9.35282,0,0,9.4267,0.906138,-6.71627,-0.154549,-0.00259155,-0.0138546,-18.0783,-3.36782e-16,-5.07547,0,0,-0.0714624,7.23987,-41.6417,114.336,827.091,606.217,607.42,388.337,388.337,388.337,33.4448,-75.5866,56.4416,905.043,567.004,199.224,216.518,216.518,216.518,-103.457,2.96237,-148.531,57.2329,-2.8668,34.5163,0.432404,-0.613675,1.04488,-117.406,139.326,-14.0192,0,0,-0.367785,49.9076,34.8244,-34.9649,-0.182649,-0.0715869,0.541207,-31.1793,16.6983,-4.90063,0,0,-0.167331,-23.6895,-3.01893,171.312,-19.2825,15.0517,63.893,812.158,450.129,240.928,379.376,379.376,379.376,33.4448,-75.5867,56.4416,942.72,626.856,184.895,72.1727,72.1726,72.1727
